beginTimeSeconds,CPU percent,Uptime,Rx packets,Tx packets,NetBytes In,NetBytes Out,NetPackets In,NetPackets Out,Disk read/s,Disk write/s,Free Disk,Free Memory,Used Disk,Used Memory,Disk Used percent,Memory Used percent
2023-05-19 08:00:00,30.29,99.0188,1800,1800,15,15,15,15,0.29,11.4,72.66,3.66,48.12,4.53,30.23,55.31
2023-05-19 08:30:00,29.99,99.0187,1800,1800,15,15,15,15,0.28,11.24,72.67,3.66,48.12,4.53,30.23,55.29
2023-05-19 09:00:00,30.59,99.0186,1800,1800,15,15,15,15,0.29,11.09,72.67,3.66,48.11,4.53,30.23,55.29
2023-05-19 09:30:00,30.18,99.0185,1800,1800,15,15,15,15,0.26,10.49,72.67,3.66,48.11,4.53,30.22,55.27
2023-05-19 10:00:00,30.45,99.0184,1800,1800,15,15,15,15,0.26,10.58,72.68,3.66,48.11,4.53,30.22,55.28
2023-05-19 10:30:00,29.8,99.0183,1800,1800,15,15,15,15,0.21,10.75,72.68,3.66,48.1,4.53,30.22,55.3
2023-05-19 11:00:00,30.27,99.0182,1800,1800,15,15,15,15,0.13,10.77,72.69,3.66,48.1,4.52,30.21,55.25
2023-05-19 11:30:00,30.54,99.0181,1800,1800,15,15,15,15,0.24,10.62,72.69,3.72,48.09,4.47,30.21,54.59
2023-05-19 12:00:00,30.68,99.018,1800,1800,15,15,15,15,0.17,11.35,72.7,3.71,48.08,4.48,30.21,54.74
2023-05-19 12:30:00,30.37,99.0179,1800,1800,15,15,15,15,0.05,11.31,72.7,3.71,48.08,4.48,30.21,54.76
2023-05-19 13:00:00,30.36,99.0178,1800,1800,15,15,15,15,0.1,12.12,72.71,3.71,48.08,4.48,30.2,54.74
2023-05-19 13:30:00,30.32,99.0177,1800,1800,15,15,15,15,8.44,11.34,72.71,3.71,48.07,4.48,30.2,54.74
2023-05-19 14:00:00,30.11,99.0176,1800,1800,15,15,15,15,0.07,10.7,72.72,3.71,48.07,4.48,30.2,54.72
2023-05-19 14:30:00,30.62,99.0175,1800,1800,15,15,15,15,0.05,12.0,72.72,3.71,48.06,4.48,30.19,54.73
2023-05-19 15:00:00,33.2,99.0174,1800,1800,15,15,15,15,39.02,139.81,72.63,3.67,48.15,4.52,30.25,55.17
2023-05-19 15:30:00,30.91,99.0172,1800,1800,15,15,15,15,5.47,39.37,72.44,3.66,48.34,4.53,30.37,55.33
2023-05-19 16:00:00,30.41,99.0171,1800,1800,15,15,15,15,3.3,12.22,72.45,3.67,48.33,4.52,30.36,55.23
2023-05-19 16:30:00,30.3,99.017,1800,1800,15,15,15,15,0.36,11.84,72.47,3.66,48.31,4.53,30.35,55.31
2023-05-19 17:00:00,30.45,99.0169,1800,1800,15,15,15,15,0.4,11.76,72.47,3.63,48.31,4.55,30.35,55.62
2023-05-19 17:30:00,30.64,99.0168,1800,1800,15,15,15,15,0.29,11.69,72.47,3.64,48.31,4.54,30.35,55.49
2023-05-19 18:00:00,30.87,99.0167,1800,1800,15,15,15,15,6.07,13.06,72.48,3.6,48.3,4.59,30.34,56.08
2023-05-19 18:30:00,31.17,99.0166,1800,1800,15,15,15,15,0.9,13.27,72.49,3.59,48.3,4.6,30.34,56.13
2023-05-19 19:00:00,30.68,99.0165,1800,1800,15,15,15,15,0.71,13.5,72.49,3.62,48.29,4.57,30.34,55.8
2023-05-19 19:30:00,30.57,99.0164,1800,1800,15,15,15,15,0.52,12.74,72.5,3.64,48.28,4.55,30.33,55.55
2023-05-19 20:00:00,30.2,99.0163,1800,1800,15,15,15,15,5.71,13.49,72.51,3.68,48.28,4.51,30.33,55.04
2023-05-19 20:30:00,31.76,99.0162,1800,1800,15,15,15,15,3.56,14.5,72.51,3.68,48.27,4.51,30.32,55.02
2023-05-19 21:00:00,31.34,99.0161,1800,1800,15,15,15,15,1.18,12.82,72.52,3.69,48.26,4.5,30.32,54.97
2023-05-19 21:30:00,31.4,99.016,1800,1800,15,15,15,15,0.75,12.38,72.52,3.68,48.26,4.51,30.32,55.01
2023-05-19 22:00:00,31.15,99.0159,1800,1800,15,15,15,15,0.58,11.86,72.54,3.69,48.25,4.5,30.31,54.96
2023-05-19 22:30:00,31.09,99.0158,1800,1800,15,15,15,15,1.05,10.36,72.54,3.69,48.25,4.5,30.31,54.94
2023-05-19 23:00:00,31.32,99.0157,1800,1800,15,15,15,15,0.97,11.39,72.54,3.69,48.24,4.5,30.3,54.93
2023-05-19 23:30:00,31.08,99.0156,1800,1800,15,15,15,15,0.68,11.49,72.55,3.7,48.23,4.49,30.3,54.8
2023-05-20 00:00:00,31.38,99.0154,1800,1800,15,15,15,15,13.14,12.64,72.56,3.62,48.23,4.57,30.3,55.77
2023-05-20 00:30:00,31.5,99.0153,1800,1800,15,15,15,15,6.83,11.68,72.57,3.6,48.22,4.59,30.29,56.05
2023-05-20 01:00:00,31.11,99.0152,1800,1800,15,15,15,15,3.61,11.72,72.58,3.58,48.21,4.61,30.28,56.27
2023-05-20 01:30:00,30.74,99.0151,1800,1800,15,15,15,15,0.75,12.14,72.58,3.58,48.2,4.61,30.28,56.28
2023-05-20 02:00:00,30.52,99.015,1800,1800,15,15,15,15,0.77,11.61,72.59,3.59,48.19,4.6,30.28,56.22
2023-05-20 02:30:00,30.98,99.0149,1800,1800,15,15,15,15,0.62,11.79,72.6,3.59,48.19,4.6,30.27,56.18
2023-05-20 03:00:00,31.01,99.0148,1800,1800,15,15,15,15,0.64,12.2,72.6,3.59,48.18,4.6,30.27,56.18
2023-05-20 03:30:00,30.57,99.0147,1800,1800,15,15,15,15,0.67,12.97,72.61,3.59,48.17,4.6,30.26,56.14
2023-05-20 04:00:00,31.22,99.0146,1800,1800,15,15,15,15,0.79,12.03,72.63,3.59,48.16,4.6,30.25,56.12
2023-05-20 04:30:00,30.5,99.0145,1800,1800,15,15,15,15,0.54,11.84,72.63,3.6,48.15,4.59,30.25,56.1
2023-05-20 05:00:00,31.04,99.0144,1800,1800,15,15,15,15,1.1,11.49,72.64,3.59,48.15,4.6,30.25,56.12
2023-05-20 05:30:00,31.03,99.0143,1800,1800,15,15,15,15,0.34,11.58,72.65,3.59,48.14,4.6,30.24,56.21
2023-05-20 06:00:00,30.62,99.0142,1800,1800,15,15,15,15,0.77,12.1,72.66,3.59,48.13,4.6,30.23,56.21
2023-05-20 06:30:00,31.23,99.0141,1800,1800,15,15,15,15,0.36,11.82,72.66,3.59,48.12,4.6,30.23,56.18
2023-05-20 07:00:00,30.97,99.014,1800,1800,15,15,15,15,0.21,11.01,72.67,3.59,48.11,4.6,30.22,56.15
2023-05-20 07:30:00,30.65,99.0139,1800,1800,15,15,15,15,0.32,10.97,72.68,3.63,48.1,4.56,30.22,55.69
2023-05-20 08:00:00,31.36,99.0138,1800,1800,15,15,15,15,1.44,11.91,72.68,3.61,48.1,4.58,30.22,55.91
2023-05-20 08:30:00,30.96,99.0136,1800,1800,15,15,15,15,0.39,11.22,72.69,3.56,48.09,4.63,30.21,56.55
2023-05-20 09:00:00,31.1,99.0135,1800,1800,15,15,15,15,0.38,10.8,72.7,3.56,48.09,4.63,30.21,56.52
2023-05-20 09:30:00,31.06,99.0134,1800,1800,15,15,15,15,0.31,10.81,72.71,3.56,48.08,4.63,30.2,56.49
2023-05-20 10:00:00,31.24,99.0133,1800,1800,15,15,15,15,0.3,10.96,72.71,3.56,48.07,4.62,30.2,56.48
2023-05-20 10:30:00,30.94,99.0132,1800,1800,15,15,15,15,0.32,11.64,72.72,3.57,48.07,4.62,30.2,56.46
2023-05-20 11:00:00,30.5,99.0131,1800,1800,15,15,15,15,6.44,8.11,72.72,3.59,48.06,4.6,30.19,56.14
2023-05-20 11:30:00,30.69,99.013,1800,1800,15,15,15,15,5.68,16.95,72.74,3.68,48.05,4.51,30.18,55.12
2023-05-20 12:00:00,32.22,99.0129,1800,1800,15,15,15,15,0.76,13.37,72.75,3.58,48.03,4.61,30.18,56.34
2023-05-20 12:30:00,32.44,99.0128,1800,1800,15,15,15,15,0.8,12.21,72.75,3.57,48.03,4.62,30.17,56.44
2023-05-20 13:00:00,32.08,99.0127,1800,1800,15,15,15,15,0.61,12.39,72.76,3.57,48.03,4.62,30.17,56.44
2023-05-20 13:30:00,31.81,99.0126,1800,1800,15,15,15,15,0.74,12.7,72.77,3.57,48.02,4.62,30.17,56.39
2023-05-20 14:00:00,31.19,99.0125,1800,1800,15,15,15,15,0.74,13.02,72.76,3.61,48.02,4.58,30.17,55.9
2023-05-20 14:30:00,30.39,99.0124,1800,1800,15,15,15,15,0.54,13.06,72.76,3.61,48.02,4.58,30.17,55.88
2023-05-20 15:00:00,31.03,99.0123,1800,1800,15,15,15,15,0.65,12.32,72.76,3.61,48.02,4.57,30.17,55.86
2023-05-20 15:30:00,31.25,99.0122,1800,1800,15,15,15,15,0.74,12.17,72.76,3.62,48.02,4.57,30.17,55.83
2023-05-20 16:00:00,31.42,99.0121,1800,1800,15,15,15,15,0.61,12.42,72.76,3.62,48.02,4.57,30.17,55.81
2023-05-20 16:30:00,31.36,99.012,1800,1800,15,15,15,15,0.63,12.65,72.76,3.62,48.02,4.57,30.17,55.83
2023-05-20 17:00:00,31.09,99.0119,1800,1800,15,15,15,15,0.53,12.81,72.76,3.62,48.02,4.57,30.17,55.83
2023-05-20 17:30:00,31.29,99.0117,1800,1800,15,15,15,15,0.53,12.54,72.76,3.62,48.02,4.57,30.17,55.8
2023-05-20 18:00:00,30.92,99.0116,1800,1800,15,15,15,15,0.48,12.87,72.76,3.61,48.02,4.58,30.17,55.9
2023-05-20 18:30:00,31.52,99.0115,1800,1800,15,15,15,15,0.47,13.2,72.76,3.65,48.03,4.54,30.17,55.47
2023-05-20 19:00:00,31.34,99.0114,1800,1800,15,15,15,15,0.6,13.42,72.76,3.67,48.03,4.52,30.17,55.15
2023-05-20 19:30:00,31.14,99.0113,1800,1800,15,15,15,15,0.5,13.1,72.76,3.67,48.03,4.52,30.17,55.17
2023-05-20 20:00:00,31.45,99.0112,1800,1800,15,15,15,15,0.47,12.46,72.76,3.67,48.03,4.52,30.17,55.14
2023-05-20 20:30:00,31.29,99.0111,1800,1800,15,15,15,15,0.8,12.1,72.75,3.67,48.03,4.52,30.17,55.14
2023-05-20 21:00:00,31.44,99.011,1800,1800,15,15,15,15,0.52,12.54,72.75,3.67,48.03,4.52,30.17,55.16
2023-05-20 21:30:00,31.13,99.0109,1800,1800,15,15,15,15,0.58,11.79,72.75,3.67,48.03,4.52,30.17,55.14
2023-05-20 22:00:00,31.07,99.0108,1800,1800,15,15,15,15,0.43,11.52,72.75,3.68,48.03,4.51,30.17,55.1
2023-05-20 22:30:00,31.19,99.0107,1800,1800,15,15,15,15,0.35,11.43,72.75,3.68,48.03,4.51,30.17,55.08
2023-05-20 23:00:00,31.14,99.0106,1800,1800,15,15,15,15,0.39,11.99,72.75,3.68,48.03,4.51,30.17,55.12
2023-05-20 23:30:00,31.26,99.0105,1800,1800,15,15,15,15,0.38,11.81,72.75,3.68,48.03,4.51,30.17,55.09
2023-05-21 00:00:00,31.18,99.0104,1800,1800,15,15,15,15,0.57,12.2,72.75,3.68,48.03,4.51,30.17,55.09
2023-05-21 00:30:00,31.07,99.0103,1800,1800,15,15,15,15,0.45,12.21,72.75,3.68,48.03,4.51,30.17,55.06
2023-05-21 01:00:00,31.22,99.0102,1800,1800,15,15,15,15,0.53,11.92,72.75,3.68,48.03,4.51,30.17,55.08
2023-05-21 01:30:00,30.83,99.0101,1800,1800,15,15,15,15,0.42,11.11,72.76,3.68,48.03,4.51,30.17,55.09
2023-05-21 02:00:00,31.09,99.0099,1800,1800,15,15,15,15,0.22,11.29,72.76,3.68,48.03,4.51,30.17,55.11
2023-05-21 02:30:00,30.87,99.0098,1800,1800,15,15,15,15,0.58,9.7,72.75,3.68,48.03,4.51,30.17,55.06
2023-05-21 03:00:00,30.99,99.0097,1800,1800,15,15,15,15,0.67,11.16,72.75,3.68,48.03,4.51,30.17,55.09
2023-05-21 03:30:00,31.23,99.0096,1800,1800,15,15,15,15,0.39,11.12,72.76,3.68,48.03,4.51,30.17,55.09
2023-05-21 04:00:00,31.04,99.0095,1800,1800,15,15,15,15,0.39,10.82,72.75,3.68,48.03,4.51,30.17,55.09
2023-05-21 04:30:00,30.81,99.0094,1800,1800,15,15,15,15,0.32,10.54,72.75,3.68,48.03,4.51,30.17,55.08
2023-05-21 05:00:00,31.35,99.0093,1800,1800,15,15,15,15,1.01,10.7,72.76,3.66,48.03,4.53,30.17,55.35
2023-05-21 05:30:00,30.56,99.0092,1800,1800,15,15,15,15,0.25,10.19,72.75,3.67,48.03,4.52,30.17,55.17
2023-05-21 06:00:00,31.1,99.0091,1800,1800,15,15,15,15,0.32,10.89,72.75,3.69,48.03,4.5,30.17,54.99
2023-05-21 06:30:00,31.13,99.009,1800,1800,15,15,15,15,0.1,10.59,72.75,3.69,48.03,4.5,30.17,54.98
2023-05-21 07:00:00,31.22,99.0089,1800,1800,15,15,15,15,0.38,11.28,72.75,3.68,48.03,4.51,30.17,55.02
2023-05-21 07:30:00,31.19,99.0088,1800,1800,15,15,15,15,0.44,11.42,72.75,3.68,48.03,4.51,30.18,55.04
2023-05-21 08:00:00,31.27,99.0087,1800,1800,15,15,15,15,0.52,11.91,72.75,3.68,48.04,4.51,30.18,55.06
2023-05-21 08:30:00,31.12,99.0086,1800,1800,15,15,15,15,0.47,11.34,72.75,3.68,48.03,4.51,30.18,55.04
2023-05-21 09:00:00,31.4,99.0085,1800,1800,15,15,15,15,0.44,11.45,72.75,3.68,48.03,4.51,30.17,55.03
2023-05-21 09:30:00,31.29,99.0084,1800,1800,15,15,15,15,0.47,11.75,72.75,3.68,48.03,4.5,30.18,55.0
2023-05-21 10:00:00,31.25,99.0083,1800,1800,15,15,15,15,0.43,12.11,72.75,3.69,48.04,4.5,30.18,55.0
2023-05-21 10:30:00,31.14,99.0081,1800,1800,15,15,15,15,0.34,11.12,72.75,3.69,48.04,4.5,30.18,54.98
2023-05-21 11:00:00,31.05,99.008,1800,1800,15,15,15,15,0.53,11.87,72.75,3.69,48.04,4.5,30.18,54.95
2023-05-21 11:30:00,31.11,99.0079,1800,1800,15,15,15,15,0.6,11.88,72.75,3.69,48.04,4.5,30.18,54.93
2023-05-21 12:00:00,30.82,99.0078,1800,1800,15,15,15,15,0.63,12.86,72.75,3.7,48.04,4.49,30.18,54.87
2023-05-21 12:30:00,31.71,99.0077,1800,1800,15,15,15,15,0.59,12.83,72.74,3.69,48.04,4.5,30.18,54.96
2023-05-21 13:00:00,31.03,99.0076,1800,1800,15,15,15,15,0.49,12.88,72.74,3.69,48.04,4.5,30.18,54.95
2023-05-21 13:30:00,31.23,99.0075,1800,1800,15,15,15,15,0.48,12.78,72.75,3.69,48.04,4.5,30.18,54.91
2023-05-21 14:00:00,31.23,99.0074,1800,1800,15,15,15,15,0.46,13.49,72.74,3.69,48.04,4.5,30.18,54.92
2023-05-21 14:30:00,30.9,99.0073,1800,1800,15,15,15,15,0.49,12.25,72.74,3.69,48.04,4.49,30.18,54.88
2023-05-21 15:00:00,31.11,99.0072,1800,1800,15,15,15,15,0.37,12.5,72.74,3.69,48.04,4.49,30.18,54.88
2023-05-21 15:30:00,31.34,99.0071,1800,1800,15,15,15,15,0.45,13.75,72.74,3.69,48.04,4.49,30.18,54.88
2023-05-21 16:00:00,31.21,99.007,1800,1800,15,15,15,15,0.31,13.76,72.74,3.7,48.05,4.49,30.18,54.85
2023-05-21 16:30:00,30.99,99.0069,1800,1800,15,15,15,15,0.4,13.43,72.74,3.7,48.05,4.49,30.18,54.87
2023-05-21 17:00:00,30.25,99.0068,1800,1800,15,15,15,15,0.4,13.57,72.74,3.7,48.05,4.49,30.18,54.87
2023-05-21 17:30:00,31.48,99.0067,1800,1800,15,15,15,15,0.47,14.15,72.74,3.69,48.05,4.5,30.18,54.9
2023-05-21 18:00:00,31.44,99.0066,1800,1800,15,15,15,15,0.4,14.32,72.74,3.72,48.05,4.47,30.18,54.61
2023-05-21 18:30:00,31.26,99.0065,1800,1800,15,15,15,15,0.37,13.68,72.74,3.72,48.05,4.47,30.18,54.53
2023-05-21 19:00:00,31.3,99.0063,1800,1800,15,15,15,15,0.29,13.73,72.73,3.73,48.05,4.46,30.19,54.49
2023-05-21 19:30:00,31.36,99.0062,1800,1800,15,15,15,15,0.36,14.3,72.74,3.73,48.05,4.46,30.18,54.5
2023-05-21 20:00:00,31.43,99.0061,1800,1800,15,15,15,15,0.34,13.38,72.73,3.72,48.05,4.47,30.19,54.54
2023-05-21 20:30:00,31.28,99.006,1800,1800,15,15,15,15,0.5,14.2,72.74,3.72,48.05,4.47,30.18,54.53
2023-05-21 21:00:00,31.33,99.0059,1800,1800,15,15,15,15,0.41,15.21,72.74,3.72,48.05,4.47,30.18,54.53
2023-05-21 21:30:00,31.16,99.0058,1800,1800,15,15,15,15,0.4,13.69,72.74,3.72,48.05,4.46,30.18,54.52
2023-05-21 22:00:00,30.92,99.0057,1800,1800,15,15,15,15,0.28,13.83,72.74,3.73,48.05,4.46,30.18,54.5
2023-05-21 22:30:00,31.01,99.0056,1800,1800,15,15,15,15,0.33,13.68,72.74,3.73,48.05,4.46,30.18,54.49
2023-05-21 23:00:00,30.93,99.0055,1800,1800,15,15,15,15,0.21,12.76,72.73,3.73,48.05,4.46,30.19,54.49
2023-05-21 23:30:00,31.05,99.0054,1800,1800,15,15,15,15,0.32,12.37,72.73,3.73,48.05,4.46,30.19,54.46
2023-05-22 00:00:00,31.13,99.0053,1800,1800,15,15,15,15,0.39,14.19,72.73,3.73,48.05,4.46,30.19,54.48
2023-05-22 00:30:00,31.19,99.0052,1800,1800,15,15,15,15,0.33,13.97,72.73,3.73,48.05,4.46,30.19,54.48
2023-05-22 01:00:00,31.04,99.0051,1800,1800,15,15,15,15,0.33,13.06,72.73,3.73,48.05,4.46,30.19,54.48
2023-05-22 01:30:00,30.56,99.005,1800,1800,15,15,15,15,0.36,12.4,72.73,3.73,48.05,4.46,30.19,54.44
2023-05-22 02:00:00,30.87,99.0049,1800,1800,15,15,15,15,0.25,11.01,72.73,3.73,48.05,4.46,30.19,54.43
2023-05-22 02:30:00,30.66,99.0048,1800,1800,15,15,15,15,0.21,10.9,72.73,3.73,48.06,4.46,30.19,54.41
2023-05-22 03:00:00,31.1,99.0047,1800,1800,15,15,15,15,0.35,10.79,72.73,3.74,48.06,4.45,30.19,54.39
2023-05-22 03:30:00,30.98,99.0046,1800,1800,15,15,15,15,0.32,11.51,72.73,3.74,48.06,4.45,30.19,54.36
2023-05-22 04:00:00,30.63,99.0044,1800,1800,15,15,15,15,0.35,11.16,72.73,3.74,48.05,4.45,30.19,54.29
2023-05-22 04:30:00,31.01,99.0043,1800,1800,15,15,15,15,0.22,11.99,72.75,3.75,48.04,4.44,30.18,54.25
2023-05-22 05:00:00,31.21,99.0042,1800,1800,15,15,15,15,0.42,12.75,72.75,3.74,48.04,4.45,30.18,54.34
2023-05-22 05:30:00,30.68,99.0041,1800,1800,15,15,15,15,0.33,11.35,72.75,3.73,48.04,4.46,30.18,54.4
2023-05-22 06:00:00,31.13,99.004,1800,1800,15,15,15,15,0.31,11.25,72.74,3.73,48.04,4.46,30.18,54.41
2023-05-22 06:30:00,30.66,99.0039,1800,1800,15,15,15,15,0.27,11.37,72.74,3.73,48.04,4.46,30.18,54.43
2023-05-22 07:00:00,31.03,99.0038,1800,1800,15,15,15,15,0.19,11.96,72.74,3.73,48.04,4.46,30.18,54.45
2023-05-22 07:30:00,30.9,99.0037,1800,1800,15,15,15,15,0.28,10.86,72.74,3.72,48.04,4.47,30.18,54.52
2023-05-22 08:00:00,30.98,99.0036,1800,1800,15,15,15,15,0.3,10.93,72.74,3.72,48.05,4.47,30.18,54.55
2023-05-22 08:30:00,31.13,99.0035,1800,1800,15,15,15,15,0.43,11.09,72.74,3.72,48.04,4.47,30.18,54.53
2023-05-22 09:00:00,31.28,99.0034,1800,1800,15,15,15,15,0.38,11.54,72.74,3.73,48.04,4.46,30.18,54.5
2023-05-22 09:30:00,30.89,99.0033,1800,1800,15,15,15,15,0.33,11.75,72.74,3.73,48.05,4.46,30.18,54.5
2023-05-22 10:00:00,31.13,99.0032,1800,1800,15,15,15,15,0.29,11.56,72.74,3.73,48.05,4.46,30.18,54.47
2023-05-22 10:30:00,30.92,99.0031,1800,1800,15,15,15,15,0.26,11.08,72.74,3.73,48.04,4.46,30.18,54.5
2023-05-22 11:00:00,30.66,99.003,1800,1800,15,15,15,15,0.23,12.02,72.74,3.73,48.05,4.46,30.18,54.47
2023-05-22 11:30:00,30.72,99.0029,1800,1800,15,15,15,15,0.18,11.54,72.74,3.73,48.05,4.46,30.18,54.48
2023-05-22 12:00:00,31.3,99.0028,1800,1800,15,15,15,15,0.32,12.1,72.74,3.73,48.05,4.46,30.18,54.45
2023-05-22 12:30:00,31.38,99.0026,1800,1800,15,15,15,15,0.32,12.26,72.74,3.73,48.05,4.46,30.18,54.46
2023-05-22 13:00:00,31.42,99.0025,1800,1800,15,15,15,15,0.33,12.69,72.74,3.73,48.05,4.46,30.18,54.44
2023-05-22 13:30:00,31.31,99.0024,1800,1800,15,15,15,15,0.29,13.42,72.74,3.73,48.05,4.46,30.18,54.44
2023-05-22 14:00:00,31.01,99.0023,1800,1800,15,15,15,15,0.52,13.93,72.73,3.73,48.05,4.46,30.19,54.5
2023-05-22 14:30:00,30.8,99.0022,1800,1800,15,15,15,15,0.45,12.49,72.73,3.73,48.05,4.46,30.19,54.48
2023-05-22 15:00:00,31.0,99.0021,1800,1800,15,15,15,15,0.28,13.08,72.73,3.73,48.05,4.46,30.19,54.44
2023-05-22 15:30:00,31.3,99.002,1800,1800,15,15,15,15,2.64,15.02,72.73,3.71,48.05,4.48,30.19,54.69
2023-05-22 16:00:00,30.74,99.0019,1800,1800,15,15,15,15,1.29,15.35,72.73,3.7,48.05,4.48,30.19,54.76
2023-05-22 16:30:00,31.58,99.0018,1800,1800,15,15,15,15,4.96,20.12,72.73,3.72,48.06,4.46,30.19,54.52
2023-05-22 17:00:00,31.3,99.0017,1800,1800,15,15,15,15,0.94,16.32,72.69,3.73,48.09,4.46,30.21,54.45
2023-05-22 17:30:00,31.2,99.0016,1800,1800,15,15,15,15,1.22,14.58,72.69,3.7,48.09,4.49,30.21,54.87
2023-05-22 18:00:00,31.08,99.0015,1800,1800,15,15,15,15,0.8,15.12,72.69,3.68,48.09,4.51,30.21,55.04
2023-05-22 18:30:00,31.12,99.0014,1800,1800,15,15,15,15,0.66,14.6,72.7,3.68,48.09,4.51,30.21,55.02
2023-05-22 19:00:00,31.45,99.0013,1800,1800,15,15,15,15,0.93,14.95,72.71,3.67,48.08,4.52,30.2,55.17
2023-05-22 19:30:00,32.52,99.0012,1800,1800,15,15,15,15,104.9,54.72,72.71,3.66,48.07,4.53,30.2,55.33
2023-05-22 20:00:00,33.6,99.0011,1800,1800,15,15,15,15,12.54,46.47,72.63,3.69,48.15,4.5,30.25,54.89
2023-05-22 20:30:00,33.1,99.001,1800,1800,15,15,15,15,4.84,21.29,72.63,3.7,48.15,4.49,30.25,54.84
2023-05-22 21:00:00,32.09,99.0008,1800,1800,15,15,15,15,1.26,19.62,72.64,3.71,48.14,4.48,30.24,54.66
2023-05-22 21:30:00,33.29,99.0007,1800,1800,15,15,15,15,25.82,87.67,72.42,3.7,48.36,4.49,30.38,54.85
2023-05-22 22:00:00,31.55,99.0006,1800,1800,15,15,15,15,1.13,12.75,72.32,3.68,48.46,4.5,30.44,55.01
2023-05-22 22:30:00,34.06,99.0005,1800,1800,15,15,15,15,145.19,139.49,72.36,3.65,48.42,4.54,30.42,55.41
2023-05-22 23:00:00,31.41,99.0004,1800,1800,15,15,15,15,1.54,10.24,72.42,3.71,48.37,4.48,30.38,54.75
2023-05-22 23:30:00,31.14,99.0003,1800,1800,15,15,15,15,0.86,8.73,72.42,3.74,48.37,4.45,30.38,54.36
2023-05-23 00:00:00,31.26,99.0002,1800,1800,15,15,15,15,1.43,8.58,72.42,3.75,48.36,4.44,30.38,54.25
2023-05-23 00:30:00,30.89,99.0001,1800,1800,15,15,15,15,0.56,7.93,72.43,3.75,48.36,4.43,30.38,54.15
2023-05-23 01:00:00,30.65,99.0,1800,1800,15,15,15,15,1.61,8.29,72.43,3.76,48.35,4.43,30.38,54.06
2023-05-23 01:30:00,30.7,98.9999,1800,1800,15,15,15,15,0.84,8.15,72.43,3.76,48.35,4.43,30.37,54.07
2023-05-23 02:00:00,30.6,98.9998,1800,1800,15,15,15,15,0.91,8.33,72.44,3.76,48.34,4.42,30.37,54.03
2023-05-23 02:30:00,30.67,98.9997,1800,1800,15,15,15,15,1.1,8.35,72.45,3.77,48.34,4.42,30.37,53.99
2023-05-23 03:00:00,30.53,98.9996,1800,1800,15,15,15,15,0.95,7.98,72.45,3.77,48.34,4.42,30.36,53.95
2023-05-23 03:30:00,30.41,98.9995,1800,1800,15,15,15,15,0.75,7.98,72.45,3.77,48.33,4.41,30.36,53.91
2023-05-23 04:00:00,30.44,98.9994,1800,1800,15,15,15,15,1.23,8.49,72.46,3.77,48.32,4.41,30.36,53.9
2023-05-23 04:30:00,30.29,98.9993,1800,1800,15,15,15,15,0.74,7.87,72.46,3.78,48.32,4.41,30.36,53.86
2023-05-23 05:00:00,30.66,98.9992,1800,1800,15,15,15,15,0.98,7.83,72.47,3.77,48.32,4.42,30.35,53.97
2023-05-23 05:30:00,30.21,98.9991,1800,1800,15,15,15,15,0.49,7.17,72.47,3.77,48.31,4.42,30.35,54.0
2023-05-23 06:00:00,30.31,98.9989,1800,1800,15,15,15,15,0.73,7.39,72.48,3.77,48.31,4.42,30.35,53.97
2023-05-23 06:30:00,30.36,98.9988,1800,1800,15,15,15,15,0.74,7.08,72.48,3.77,48.31,4.42,30.35,53.98
2023-05-23 07:00:00,29.96,98.9987,1800,1800,15,15,15,15,0.72,6.65,72.48,3.77,48.3,4.42,30.34,53.93
2023-05-23 07:30:00,30.02,98.9986,1800,1800,15,15,15,15,0.88,7.28,72.48,3.77,48.3,4.42,30.34,53.94
2023-05-23 08:00:00,30.21,98.9985,1800,1800,15,15,15,15,0.55,7.24,72.49,3.77,48.3,4.42,30.34,53.93
2023-05-23 08:30:00,30.22,98.9984,1800,1800,15,15,15,15,0.54,7.3,72.5,3.77,48.29,4.41,30.33,53.91
2023-05-23 09:00:00,30.1,98.9983,1800,1800,15,15,15,15,0.57,6.96,72.5,3.78,48.28,4.41,30.33,53.89
2023-05-23 09:30:00,30.02,98.9982,1800,1800,15,15,15,15,0.71,7.55,72.5,3.78,48.28,4.41,30.33,53.86
2023-05-23 10:00:00,29.94,98.9981,1800,1800,15,15,15,15,0.63,7.09,72.5,3.78,48.28,4.41,30.33,53.83
2023-05-23 10:30:00,29.41,98.998,1800,1800,15,15,15,15,0.25,7.62,72.51,3.78,48.28,4.41,30.33,53.85
2023-05-23 11:00:00,29.11,98.9979,1800,1800,15,15,15,15,0.65,8.47,72.51,3.78,48.27,4.41,30.32,53.86
2023-05-23 11:30:00,29.68,98.9978,1800,1800,15,15,15,15,0.71,8.62,72.52,3.78,48.26,4.41,30.32,53.84
2023-05-23 12:00:00,29.82,98.9977,1800,1800,15,15,15,15,0.72,8.57,72.53,3.78,48.25,4.41,30.31,53.82
2023-05-23 12:30:00,29.27,98.9976,1800,1800,15,15,15,15,0.48,7.15,72.54,3.78,48.25,4.41,30.31,53.83
2023-05-23 13:00:00,29.31,98.9975,1795,1795,15,15,15,15,1.16,7.37,72.54,3.78,48.25,4.41,30.31,53.84
2023-05-23 13:30:00,29.41,98.9974,1800,1800,15,15,15,15,0.29,6.77,72.54,3.78,48.24,4.41,30.3,53.85
